Rooms,BuildingArea,Postcode,Price
2,106.0,3015.0,801000.0
3,132.0,3015.0,770000.0
3,158.0,3015.0,993000.0
2,62.0,3015.0,650000.0
3,130.0,3015.0,891500.0
3,104.0,3015.0,805000.0
2,101.0,3015.0,680000.0
2,140.0,3015.0,793000.0
3,170.0,3015.0,747000.0
2,95.0,3015.0,896000.0
2,90.0,3015.0,890000.0
4,188.0,3015.0,930000.0
3,120.0,3015.0,1151000.0
4,204.0,3015.0,820000.0
2,104.0,3015.0,816000.0
3,190.0,3015.0,945000.0
1,45.0,3015.0,643700.0
2,109.0,3015.0,760000.0
8,190.0,3015.0,881000.0
3,168.0,3015.0,900000.0
3,236.0,3042.0,830000.0
4,150.0,3042.0,1126000.0
3,204.0,3042.0,1235000.0
2,89.0,3042.0,457000.0
2,113.0,3042.0,660000.0
3,145.0,3042.0,770000.0
4,242.0,3042.0,1350000.0
3,180.0,3042.0,820000.0
3,139.0,3042.0,991000.0
3,167.0,3042.0,970000.0
2,104.0,3042.0,657000.0
3,140.0,3042.0,710000.0
3,180.0,3042.0,840000.0
5,290.0,3042.0,1400000.0
4,162.0,3042.0,1080000.0
3,125.0,3042.0,1015000.0
4,225.0,3042.0,1245000.0
3,119.0,3042.0,1105000.0
4,276.0,3051.0,2920000.0
2,65.0,3051.0,540000.0
2,64.0,3051.0,726000.0
3,129.0,3051.0,1340000.0
2,119.0,3051.0,1105000.0
2,0.0,3051.0,841000.0
2,74.0,3051.0,528500.0
1,55.0,3051.0,410000.0
2,54.0,3051.0,550000.0
2,57.0,3051.0,470000.0
2,84.0,3051.0,640000.0
2,98.0,3051.0,720000.0
3,139.0,3051.0,1325000.0
1,52.0,3051.0,368000.0
2,71.0,3051.0,450000.0
3,150.0,3051.0,1385000.0
2,120.0,3051.0,990000.0
2,84.0,3051.0,606000.0
1,60.0,3051.0,450000.0
3,93.0,3051.0,1470000.0
2,100.0,3051.0,1010000.0
2,106.0,3051.0,1266000.0
2,69.0,3051.0,620000.0
2,75.0,3051.0,630000.0
2,68.0,3051.0,560000.0
2,96.0,3051.0,665500.0
2,65.0,3051.0,550055.0
1,43.0,3051.0,358000.0
1,45.0,3051.0,320000.0
3,170.0,3051.0,1000000.0
2,85.0,3051.0,598000.0
2,2.0,3051.0,950000.0
2,73.0,3051.0,885000.0
2,1.0,3051.0,587134.0
2,108.0,3070.0,1286000.0
3,125.0,3070.0,1200000.0
3,188.0,3070.0,1382500.0
4,179.0,3070.0,1600000.0
3,160.0,3070.0,1710000.0
6,257.0,3070.0,2000000.0
2,69.0,3070.0,583000.0
2,100.0,3070.0,650000.0
4,218.0,3070.0,1700000.0
2,126.0,3070.0,1575000.0
2,73.0,3070.0,950000.0
3,101.0,3070.0,1655000.0
3,156.0,3070.0,1255000.0
2,115.0,3070.0,1020000.0
1,55.0,3070.0,435000.0
2,78.0,3070.0,790000.0
2,65.0,3070.0,605000.0
1,41.0,3070.0,385000.0
3,125.0,3070.0,1190000.0
3,108.0,3070.0,865000.0
4,186.0,3070.0,2175000.0
1,39.0,3070.0,312000.0
2,92.0,3070.0,890000.0
5,331.0,3070.0,2700000.0
2,99.0,3070.0,1101000.0
3,106.0,3070.0,1050000.0
3,124.0,3070.0,1010000.0
3,174.0,3070.0,1900000.0
2,102.0,3070.0,888000.0
2,97.0,3070.0,1020000.0
2,106.0,3070.0,844000.0
3,138.0,3070.0,900000.0
3,135.0,3070.0,1300000.0
3,119.0,3070.0,810000.0
2,109.0,3070.0,701000.0
2,120.0,3070.0,1255000.0
2,76.0,3070.0,665000.0
2,120.0,3070.0,1085000.0
3,143.0,3070.0,2315000.0
2,93.0,3070.0,1170000.0
3,143.0,3070.0,1715000.0
1,40.0,3070.0,422000.0
3,131.0,3070.0,1474000.0
2,102.0,3070.0,1035000.0
2,65.0,3070.0,460000.0
3,180.0,3070.0,1760000.0
2,86.0,3070.0,1095000.0
3,135.0,3070.0,1225000.0
2,100.0,3070.0,1211000.0
2,115.0,3070.0,770000.0
3,131.0,3070.0,1000000.0
2,100.0,3070.0,1050000.0
5,265.0,3070.0,1700000.0
3,90.0,3070.0,2160000.0
1,43.0,3070.0,400000.0
4,137.0,3070.0,1420000.0
4,140.0,3070.0,1950000.0
5,230.0,3070.0,1820000.0
3,130.0,3070.0,1080000.0
2,10.0,3070.0,570000.0
2,108.0,3070.0,1340000.0
4,231.0,3070.0,2340000.0
2,109.0,3070.0,1634000.0
2,81.0,3070.0,910000.0
4,168.0,3070.0,1650000.0
3,165.0,3070.0,1510000.0
4,160.0,3046.0,865000.0
4,237.0,3046.0,1350000.0
2,85.0,3046.0,476000.0
3,111.0,3046.0,706000.0
4,179.0,3046.0,920000.0
2,91.0,3046.0,522000.0
4,137.0,3046.0,690000.0
3,138.0,3046.0,770000.0
5,223.0,3046.0,1100000.0
2,113.0,3046.0,475000.0
3,113.0,3046.0,651000.0
3,165.0,3046.0,815500.0
3,173.0,3046.0,770000.0
2,86.0,3046.0,585500.0
4,196.0,3046.0,840000.0
2,76.0,3046.0,470000.0
3,93.0,3046.0,810000.0
4,183.0,3046.0,855333.0
5,260.0,3046.0,900000.0
3,123.0,3167.0,680000.0
3,105.0,3167.0,875000.0
4,189.0,3167.0,651000.0
3,120.0,3167.0,802000.0
5,239.0,3167.0,900000.0
3,120.0,3167.0,1000000.0
4,164.0,3167.0,801347.0
3,129.0,3167.0,921000.0
6,181.0,3167.0,1900000.0
2,112.0,3167.0,752500.0
3,122.0,3167.0,1067000.0
3,107.0,3167.0,1260500.0
3,118.0,3167.0,850500.0
3,172.0,3167.0,1068000.0
4,226.0,3167.0,937500.0
4,242.0,3167.0,1126000.0
2,89.0,3167.0,778000.0
4,249.0,3052.0,1230000.0
3,139.0,3052.0,1360000.0
2,102.0,3052.0,1805000.0
2,172.0,3052.0,2200000.0
2,102.0,3052.0,1265000.0
4,186.0,3052.0,1928000.0
1,50.0,3052.0,526000.0
3,196.0,3052.0,2236000.0
3,132.0,3052.0,1403000.0
3,141.0,3044.0,1120000.0
3,120.0,3044.0,770000.0
4,159.0,3044.0,975000.0
3,115.0,3044.0,780000.0
3,124.0,3044.0,600000.0
4,135.0,3044.0,955000.0
4,281.0,3044.0,1196000.0
3,111.0,3044.0,731000.0
3,98.0,3044.0,585000.0
2,94.0,3044.0,480000.0
4,157.0,3044.0,605000.0
3,106.0,3044.0,738000.0
2,67.0,3044.0,386000.0
2,87.0,3044.0,452000.0
3,121.0,3044.0,522500.0
2,300.0,3044.0,741000.0
2,98.0,3044.0,530000.0
3,94.0,3044.0,815000.0
3,103.0,3044.0,775000.0
5,166.0,3044.0,950000.0
3,139.0,3044.0,900000.0
3,132.0,3044.0,835000.0
3,175.0,3044.0,790000.0
4,147.0,3044.0,810000.0
2,109.0,3044.0,500000.0
2,74.0,3044.0,485000.0
2,84.0,3044.0,488000.0
3,168.0,3044.0,900000.0
2,95.0,3044.0,680000.0
3,142.0,3044.0,590000.0
3,124.0,3044.0,770000.0
3,151.0,3044.0,975000.0
4,154.0,3044.0,970000.0
3,107.0,3044.0,600000.0
2,91.0,3044.0,510000.0
3,146.0,3044.0,750000.0
4,194.0,3044.0,822000.0
3,106.0,3044.0,430000.0
4,287.0,3044.0,1350000.0
2,94.0,3044.0,810000.0
2,100.0,3044.0,550500.0
2,109.0,3044.0,610000.0
3,111.0,3044.0,533000.0
2,88.0,3044.0,410000.0
3,111.0,3044.0,600000.0
3,108.0,3044.0,616000.0
3,111.0,3044.0,960000.0
4,182.0,3044.0,985000.0
3,145.0,3044.0,670000.0
4,141.0,3044.0,665000.0
3,106.0,3044.0,880000.0
3,104.0,3044.0,700000.0
3,139.0,3044.0,600000.0
2,265.0,3044.0,1570000.0
2,84.0,3044.0,525500.0
3,132.0,3044.0,612500.0
1,49.0,3044.0,248500.0
3,501.0,3044.0,960000.0
4,141.0,3044.0,650000.0
3,92.0,3044.0,500000.0
3,100.0,3044.0,599000.0
3,134.0,3207.0,1150000.0
3,167.0,3207.0,985000.0
3,139.0,3207.0,1200000.0
3,280.0,3207.0,2200000.0
4,181.0,3207.0,2105000.0
2,57.0,3207.0,550000.0
4,237.0,3207.0,1915000.0
3,135.0,3207.0,1630000.0
2,108.0,3207.0,1000000.0
3,109.0,3207.0,1470000.0
2,87.0,3207.0,725000.0
2,185.0,3207.0,1234500.0
2,74.0,3207.0,600000.0
3,137.0,3207.0,1342000.0
1,60.0,3207.0,500000.0
2,84.0,3207.0,795000.0
2,70.0,3207.0,590000.0
2,110.0,3207.0,1100000.0
2,115.0,3207.0,1275000.0
2,106.0,3207.0,1000000.0
4,158.0,3207.0,1820000.0
2,83.0,3207.0,655000.0
2,94.0,3207.0,1350000.0
3,131.0,3207.0,1560000.0
2,70.0,3207.0,1060000.0
2,104.0,3207.0,1610000.0
2,71.0,3207.0,1101000.0
2,83.0,3207.0,880000.0
2,70.0,3207.0,1080000.0
2,76.0,3207.0,1115000.0
2,70.0,3207.0,516000.0
3,153.0,3207.0,1753000.0
2,70.0,3207.0,900000.0
5,173.0,3207.0,2350000.0
3,169.0,3207.0,1670000.0
3,106.0,3207.0,1402000.0
3,211.0,3207.0,1570000.0
2,90.0,3207.0,1150000.0
3,100.0,3207.0,1384000.0
2,86.0,3207.0,655000.0
1,63.0,3207.0,456000.0
3,450.0,3207.0,2260000.0
2,70.0,3207.0,520000.0
1,62.0,3207.0,470000.0
2,72.0,3207.0,600000.0
2,71.0,3207.0,670000.0
2,102.0,3207.0,1400000.0
3,160.0,3207.0,1520000.0
1,63.0,3207.0,600000.0
3,102.0,3207.0,2460000.0
3,241.0,3207.0,3705000.0
3,134.0,3207.0,950000.0
3,138.0,3207.0,1350000.0
2,100.0,3207.0,735000.0
1,64.0,3207.0,400000.0
2,94.0,3207.0,900000.0
4,230.0,3207.0,2160000.0
3,134.0,3207.0,1380000.0
3,95.0,3207.0,1080000.0
1,34.0,3181.0,342000.0
2,121.0,3181.0,950000.0
2,73.0,3181.0,781000.0
1,51.0,3181.0,549800.0
1,45.0,3181.0,492000.0
1,64.0,3181.0,500500.0
3,136.0,3181.0,1400000.0
3,92.0,3181.0,685000.0
3,114.0,3181.0,710000.0
1,51.0,3181.0,330000.0
3,134.0,3181.0,1245000.0
2,72.0,3181.0,1182500.0
2,160.0,3181.0,1303000.0
1,50.0,3181.0,482500.0
2,87.0,3181.0,585000.0
2,135.0,3181.0,1106000.0
2,107.0,3181.0,1590000.0
2,85.0,3181.0,1055000.0
3,99.0,3181.0,1100000.0
2,76.0,3181.0,530000.0
2,108.0,3181.0,1500000.0
2,101.0,3181.0,841000.0
2,78.0,3181.0,570000.0
2,71.0,3181.0,560000.0
2,71.0,3181.0,815000.0
2,71.0,3181.0,910000.0
3,98.0,3181.0,1450000.0
2,104.0,3181.0,1540000.0
3,125.0,3181.0,1811000.0
2,215.0,3181.0,1180000.0
3,200.0,3181.0,1720000.0
3,130.0,3181.0,1050000.0
2,122.0,3181.0,1582000.0
2,95.0,3181.0,681000.0
2,79.0,3181.0,1305000.0
3,124.0,3181.0,1255000.0
3,153.0,3181.0,2180000.0
3,163.0,3181.0,1720000.0
3,100.0,3181.0,1220000.0
3,139.0,3181.0,1612000.0
3,141.0,3072.0,1250000.0
4,180.0,3072.0,930000.0
3,3.0,3072.0,751000.0
3,130.0,3072.0,1100000.0
2,121.0,3072.0,715000.0
5,5.0,3072.0,630000.0
2,96.0,3072.0,837000.0
3,180.0,3072.0,950000.0
3,98.0,3072.0,496000.0
2,360.0,3072.0,650000.0
2,102.0,3072.0,850000.0
2,97.0,3072.0,540000.0
3,143.0,3072.0,1150000.0
3,87.0,3072.0,615000.0
3,94.0,3072.0,735000.0
4,151.0,3072.0,810000.0
2,106.0,3072.0,600000.0
3,3.0,3072.0,1000000.0
3,129.0,3072.0,1650000.0
3,101.0,3072.0,600000.0
2,88.0,3072.0,722000.0
4,150.0,3072.0,1260000.0
2,73.0,3072.0,485000.0
3,92.0,3072.0,690000.0
2,114.0,3072.0,1065000.0
3,120.0,3072.0,1200000.0
2,74.0,3072.0,530000.0
3,147.0,3072.0,900000.0
2,85.0,3072.0,700000.0
2,97.0,3072.0,920000.0
3,121.0,3072.0,980000.0
2,92.0,3072.0,886000.0
3,189.0,3072.0,1080000.0
4,217.0,3072.0,1400000.0
2,90.0,3072.0,660000.0
2,65.0,3072.0,436000.0
2,85.0,3072.0,876000.0
2,103.0,3072.0,910000.0
3,115.0,3072.0,714000.0
2,129.0,3072.0,770000.0
3,97.0,3072.0,810000.0
3,140.0,3072.0,1127000.0
2,72.0,3072.0,780000.0
2,139.0,3072.0,986000.0
4,280.0,3072.0,760000.0
3,142.0,3072.0,850000.0
3,506.0,3072.0,1123000.0
1,67.0,3072.0,300000.0
2,95.0,3072.0,890000.0
2,528.0,3072.0,900000.0
2,69.0,3072.0,425000.0
2,60.0,3072.0,515000.0
3,121.0,3072.0,1040000.0
3,100.0,3072.0,890000.0
2,100.0,3072.0,790000.0
2,138.0,3072.0,860000.0
2,82.0,3072.0,630000.0
4,147.0,3072.0,875000.0
3,118.0,3072.0,923000.0
4,184.0,3072.0,920000.0
4,150.0,3072.0,871000.0
4,140.0,3072.0,950000.0
4,117.0,3072.0,870000.0
3,83.0,3072.0,1186000.0
2,79.0,3072.0,610000.0
3,123.0,3072.0,1162500.0
4,160.0,3072.0,1142500.0
3,143.0,3072.0,930000.0
3,119.0,3072.0,875000.0
4,120.0,3072.0,840000.0
3,127.0,3072.0,750000.0
4,150.0,3072.0,750000.0
3,107.0,3073.0,475000.0
2,84.0,3073.0,415000.0
3,138.0,3073.0,731000.0
2,62.0,3073.0,352000.0
3,86.0,3073.0,723000.0
2,67.0,3073.0,336000.0
3,85.0,3073.0,685000.0
3,272.0,3073.0,1025000.0
2,84.0,3073.0,490000.0
3,118.0,3073.0,805000.0
3,467.0,3073.0,1005000.0
2,92.0,3073.0,535000.0
3,170.0,3073.0,800000.0
3,135.0,3073.0,510000.0
3,114.0,3073.0,651000.0
2,83.0,3073.0,365000.0
2,94.0,3073.0,405000.0
3,117.0,3073.0,620500.0
1,80.0,3073.0,260000.0
3,186.0,3073.0,625000.0
2,84.0,3073.0,427500.0
4,244.0,3073.0,851000.0
3,153.0,3073.0,998000.0
4,190.0,3073.0,1030000.0
2,61.0,3073.0,410000.0
4,135.0,3073.0,1015000.0
3,153.0,3073.0,915000.0
2,70.0,3073.0,380000.0
3,130.0,3073.0,530000.0
3,160.0,3073.0,592000.0
2,83.0,3073.0,440000.0
3,114.0,3073.0,650000.0
2,70.0,3073.0,416000.0
3,63.0,3073.0,301000.0
3,110.0,3073.0,865000.0
3,98.0,3073.0,650000.0
2,77.0,3073.0,401000.0
2,93.0,3073.0,491000.0
3,558.0,3073.0,810000.0
2,92.0,3073.0,555000.0
2,72.0,3073.0,350000.0
3,146.0,3073.0,540000.0
3,103.0,3073.0,682000.0
2,85.0,3073.0,380000.0
1,45.0,3073.0,350000.0
4,197.0,3073.0,750000.0
2,73.0,3073.0,495000.0
3,109.0,3073.0,500000.0
2,67.0,3073.0,350000.0
2,54.0,3073.0,335000.0
3,84.0,3073.0,546000.0
3,97.0,3073.0,400000.0
2,65.0,3073.0,360000.0
3,105.0,3073.0,410000.0
2,121.0,3073.0,836000.0
4,525.0,3073.0,811000.0
2,83.0,3073.0,440000.0
2,77.0,3073.0,376000.0
2,65.0,3073.0,323000.0
3,146.0,3073.0,680000.0
2,106.0,3073.0,530000.0
4,174.0,3073.0,786000.0
2,74.0,3073.0,390000.0
3,92.0,3073.0,650000.0
3,159.0,3073.0,800000.0
2,64.0,3073.0,330000.0
3,114.0,3073.0,539000.0
3,94.0,3073.0,622500.0
4,129.0,3073.0,767500.0
3,125.0,3073.0,780000.0
3,149.0,3073.0,668000.0
3,97.0,3073.0,470000.0
3,137.0,3073.0,655000.0
2,93.0,3073.0,440000.0
3,120.0,3073.0,703000.0
2,81.0,3073.0,424000.0
3,149.0,3073.0,613000.0
2,100.0,3073.0,425000.0
3,133.0,3073.0,475000.0
3,120.0,3073.0,950000.0
4,152.0,3073.0,730000.0
3,121.0,3073.0,905000.0
2,145.0,3073.0,480000.0
3,96.0,3073.0,767000.0
3,108.0,3073.0,450000.0
3,177.0,3073.0,921500.0
2,91.0,3073.0,490000.0
3,118.0,3073.0,787000.0
2,55.0,3073.0,300000.0
2,54.0,3073.0,335000.0
3,100.0,3073.0,475000.0
2,87.0,3073.0,440000.0
1,45.0,3073.0,216000.0
1,45.0,3073.0,220000.0
2,80.0,3073.0,340000.0
1,50.0,3073.0,395000.0
2,97.0,3073.0,790000.0
3,102.0,3073.0,601000.0
2,62.0,3073.0,300000.0
2,107.0,3073.0,420000.0
4,262.0,3073.0,885000.0
3,557.0,3073.0,815000.0
3,135.0,3073.0,882500.0
3,128.0,3073.0,793000.0
3,128.0,3073.0,550000.0
2,72.0,3073.0,433000.0
2,92.0,3073.0,680000.0
3,101.0,3073.0,851000.0
3,134.0,3073.0,1025000.0
5,150.0,3073.0,820000.0
3,162.0,3073.0,784000.0
4,188.0,3073.0,1186000.0
4,141.0,3073.0,885000.0
3,133.0,3073.0,718500.0
5,285.0,3073.0,762500.0
2,103.0,3073.0,610000.0
4,134.0,3073.0,680000.0
2,65.0,3073.0,390000.0
2,103.0,3121.0,937000.0
3,81.0,3121.0,1260000.0
2,85.0,3121.0,795250.0
2,75.0,3121.0,582000.0
1,38.0,3121.0,370000.0
1,57.0,3121.0,421000.0
5,260.0,3121.0,3200000.0
2,62.0,3121.0,479000.0
2,69.0,3121.0,655000.0
2,66.0,3121.0,561000.0
2,76.0,3121.0,635000.0
3,105.0,3121.0,1010000.0
2,92.0,3121.0,1025000.0
2,68.0,3121.0,550000.0
4,158.0,3121.0,1375000.0
2,131.0,3121.0,1506000.0
3,116.0,3121.0,1350000.0
1,53.0,3121.0,405000.0
1,43.0,3121.0,327000.0
3,94.0,3121.0,1474000.0
3,115.0,3121.0,1555000.0
1,52.0,3121.0,500000.0
1,45.0,3121.0,345000.0
3,128.0,3121.0,1275000.0
3,92.0,3121.0,1150000.0
4,124.0,3121.0,950000.0
2,60.0,3121.0,270000.0
1,56.0,3121.0,439000.0
2,68.0,3121.0,695000.0
2,61.0,3121.0,512000.0
2,115.0,3121.0,855000.0
2,95.0,3121.0,1040000.0
1,1.0,3121.0,342000.0
1,50.0,3121.0,681000.0
2,63.0,3121.0,900000.0
3,126.0,3121.0,1250000.0
2,75.0,3121.0,990000.0
2,110.0,3121.0,1189000.0
2,88.0,3121.0,1220000.0
3,81.0,3121.0,1100000.0
2,66.0,3121.0,450000.0
3,140.0,3121.0,1074000.0
2,125.0,3121.0,1430000.0
3,170.0,3121.0,1465000.0
2,51.0,3121.0,391000.0
2,85.0,3121.0,930000.0
3,110.0,3121.0,1182000.0
2,76.0,3121.0,777500.0
3,120.0,3121.0,1115000.0
3,120.0,3121.0,760000.0
2,69.0,3121.0,640000.0
3,119.0,3121.0,1420000.0
1,40.0,3121.0,390000.0
1,44.0,3121.0,380000.0
2,52.0,3121.0,680000.0
2,115.0,3121.0,1081000.0
2,95.0,3121.0,860000.0
2,54.0,3121.0,905000.0
2,85.0,3121.0,691000.0
3,120.0,3121.0,1088000.0
3,110.0,3121.0,911000.0
4,241.0,3121.0,3001000.0
2,77.0,3121.0,638000.0
3,60.0,3121.0,900000.0
3,118.0,3121.0,1695000.0
3,110.0,3121.0,1365000.0
2,90.0,3121.0,1045000.0
4,145.0,3121.0,1591000.0
3,95.0,3121.0,1275000.0
2,2.0,3121.0,842000.0
4,171.0,3121.0,1510000.0
3,76.0,3121.0,1550000.0
3,141.0,3121.0,1456000.0
3,118.0,3121.0,1100000.0
2,81.0,3121.0,1045000.0
3,180.0,3121.0,2000000.0
2,70.0,3121.0,646000.0
2,76.0,3121.0,660000.0
2,80.0,3121.0,1145000.0
4,124.0,3121.0,905000.0
2,104.0,3121.0,750000.0
2,75.0,3121.0,604000.0
4,214.0,3121.0,1645000.0
1,40.0,3121.0,306000.0
3,102.0,3121.0,1270000.0
3,112.0,3121.0,1850000.0
3,141.0,3121.0,1650000.0
3,118.0,3121.0,1320000.0
3,111.0,3121.0,1651000.0
4,193.0,3121.0,1800000.0
3,104.0,3121.0,791500.0
3,144.0,3121.0,1600000.0
2,89.0,3121.0,1200000.0
3,164.0,3121.0,1555000.0
3,102.0,3121.0,1361000.0
3,184.0,3121.0,1582000.0
3,121.0,3121.0,2055000.0
3,128.0,3121.0,1345000.0
1,60.0,3121.0,410000.0
2,68.0,3121.0,696000.0
3,174.0,3121.0,1350000.0
2,106.0,3121.0,807000.0
1,50.0,3121.0,385000.0
2,80.0,3121.0,1150000.0
4,144.0,3121.0,1775000.0
3,92.0,3121.0,1270000.0
2,72.0,3121.0,827500.0
4,89.0,3121.0,1500000.0
2,70.0,3121.0,560000.0
3,170.0,3121.0,1165000.0
2,91.0,3121.0,790000.0
4,108.0,3121.0,1212500.0
2,74.0,3121.0,1125000.0
3,100.0,3121.0,1520000.0
5,207.0,3084.0,1101500.0
4,181.0,3084.0,1020000.0
3,112.0,3084.0,560000.0
3,205.0,3084.0,1050000.0
2,89.0,3084.0,531000.0
3,134.0,3084.0,620000.0
3,154.0,3084.0,780000.0
4,148.0,3084.0,821000.0
4,185.0,3084.0,915000.0
4,182.0,3084.0,890000.0
2,83.0,3084.0,430000.0
3,142.0,3084.0,1012000.0
3,141.0,3084.0,1020000.0
4,230.0,3084.0,1270000.0
3,99.0,3084.0,515000.0
3,51.0,3084.0,867000.0
3,135.0,3084.0,945000.0
2,96.0,3084.0,618000.0
3,142.0,3084.0,601000.0
3,125.0,3084.0,908000.0
3,116.0,3011.0,1145000.0
3,98.0,3011.0,970000.0
3,211.0,3011.0,1325000.0
2,65.0,3011.0,450000.0
3,187.0,3011.0,1330000.0
3,140.0,3011.0,1075000.0
3,211.0,3011.0,1350000.0
4,158.0,3011.0,1201000.0
3,134.0,3011.0,990000.0
2,127.0,3011.0,720000.0
3,125.0,3011.0,880000.0
3,132.0,3011.0,920000.0
3,155.0,3011.0,1395000.0
3,104.0,3011.0,965000.0
3,149.0,3011.0,920000.0
3,154.0,3011.0,875000.0
2,111.0,3011.0,822500.0
3,111.0,3011.0,1080000.0
5,218.0,3011.0,1275000.0
2,72.0,3011.0,955000.0
4,198.0,3011.0,1455000.0
2,62.0,3011.0,533000.0
4,127.0,3011.0,970000.0
2,71.0,3011.0,355000.0
3,136.0,3011.0,1032000.0
4,150.0,3011.0,1270000.0
2,81.0,3011.0,815000.0
2,83.0,3205.0,593000.0
3,93.0,3205.0,1600000.0
4,153.0,3205.0,1620000.0
3,104.0,3205.0,1270000.0
3,119.0,3205.0,2633000.0
3,117.0,3205.0,1405000.0
4,232.0,3205.0,2260000.0
3,126.0,3205.0,1595000.0
2,76.0,3205.0,595000.0
2,56.0,3205.0,490000.0
3,113.0,3205.0,1250000.0
4,153.0,3205.0,2180000.0
2,76.0,3205.0,930000.0
3,120.0,3205.0,1200000.0
3,141.0,3205.0,2000000.0
2,150.0,3205.0,2000000.0
2,122.0,3205.0,1050000.0
3,125.0,3205.0,1250000.0
3,195.0,3205.0,1650000.0
2,78.0,3205.0,561000.0
3,153.0,3205.0,1825000.0
2,79.0,3205.0,1200000.0
3,230.0,3205.0,1550000.0
3,138.0,3205.0,1390000.0
4,220.0,3205.0,1615000.0
3,3.0,3205.0,1185000.0
3,260.0,3205.0,2300000.0
3,90.0,3205.0,742000.0
3,163.0,3205.0,2075000.0
2,86.0,3141.0,722000.0
2,86.0,3141.0,850000.0
3,138.0,3141.0,1230000.0
2,64.0,3141.0,535000.0
2,38.0,3141.0,990000.0
2,79.0,3141.0,695000.0
2,103.0,3141.0,775000.0
2,73.0,3141.0,572000.0
3,148.0,3141.0,1460000.0
2,75.0,3141.0,623500.0
1,45.0,3141.0,409000.0
3,118.0,3141.0,1250000.0
2,77.0,3141.0,659000.0
2,75.0,3141.0,780000.0
2,94.0,3141.0,1455000.0
1,44.0,3141.0,360500.0
2,107.0,3141.0,1300000.0
2,107.0,3141.0,1300000.0
1,85.0,3141.0,955000.0
1,41.0,3141.0,380000.0
4,272.0,3141.0,5700000.0
1,44.0,3141.0,515000.0
3,200.0,3141.0,2695000.0
1,46.0,3141.0,360000.0
1,40.0,3141.0,310000.0
2,85.0,3141.0,627500.0
1,56.0,3141.0,425000.0
1,47.0,3141.0,330000.0
2,64.0,3141.0,693000.0
3,135.0,3141.0,2285000.0
3,175.0,3141.0,3000000.0
2,65.0,3141.0,515000.0
2,72.0,3141.0,600000.0
4,127.0,3141.0,2600000.0
1,47.0,3141.0,320000.0
1,45.0,3141.0,400000.0
3,18.0,3141.0,1810000.0
1,56.0,3141.0,567500.0
1,53.0,3141.0,540000.0
3,207.0,3141.0,2010000.0
3,148.0,3141.0,1945000.0
3,88.0,3141.0,906000.0
1,42.0,3141.0,367000.0
2,77.0,3141.0,1130000.0
2,73.0,3141.0,500000.0
1,37.0,3141.0,310000.0
2,81.0,3141.0,1100000.0
1,48.0,3141.0,410000.0
3,89.0,3141.0,1125000.0
2,92.0,3141.0,840000.0
3,172.0,3141.0,1400000.0
2,70.0,3141.0,680500.0
1,35.0,3141.0,280000.0
2,62.0,3141.0,520000.0
2,84.0,3141.0,1200000.0
2,61.0,3141.0,480000.0
3,238.0,3141.0,2200000.0
3,172.0,3141.0,1700000.0
2,86.0,3141.0,1200000.0
3,140.0,3141.0,1540000.0
2,79.0,3141.0,826000.0
3,148.0,3141.0,1700000.0
2,72.0,3141.0,505000.0
3,106.0,3006.0,720000.0
3,114.0,3006.0,868000.0
2,75.0,3006.0,590000.0
2,84.0,3006.0,530000.0
2,110.0,3006.0,650000.0
4,172.0,3006.0,990000.0
2,100.0,3006.0,592500.0
2,99.0,3006.0,600000.0
1,70.0,3006.0,455000.0
4,176.0,3006.0,1250000.0
1,57.0,3006.0,425000.0
3,105.0,3006.0,740000.0
2,77.0,3006.0,660000.0
2,67.0,3006.0,622500.0
2,73.0,3006.0,800000.0
2,93.0,3006.0,540000.0
1,51.0,3006.0,370000.0
3,112.0,3006.0,720000.0
3,112.0,3015.0,855000.0
2,116.0,3015.0,832500.0
2,104.0,3015.0,850000.0
3,95.0,3015.0,1080000.0
3,131.0,3015.0,927000.0
4,158.0,3015.0,850000.0
3,109.0,3015.0,831000.0
4,277.0,3015.0,840000.0
4,134.0,3015.0,1315000.0
4,236.0,3015.0,1161000.0
3,134.0,3015.0,1016000.0
3,518.0,3015.0,690000.0
3,127.0,3015.0,1070000.0
4,158.0,3015.0,871500.0
1,50.0,3182.0,380000.0
2,71.0,3182.0,430000.0
2,66.0,3182.0,602000.0
2,75.0,3182.0,575000.0
2,74.0,3182.0,495000.0
2,70.0,3182.0,500000.0
3,123.0,3182.0,1891000.0
4,160.0,3182.0,2000000.0
3,176.0,3182.0,1500000.0
3,192.0,3182.0,2000000.0
1,58.0,3182.0,500000.0
2,102.0,3182.0,685000.0
1,49.0,3182.0,380000.0
3,115.0,3182.0,616000.0
1,53.0,3182.0,400000.0
1,41.0,3182.0,451000.0
3,183.0,3182.0,1400000.0
1,59.0,3182.0,459000.0
2,55.0,3182.0,520000.0
1,46.0,3182.0,370500.0
5,378.0,3182.0,5046000.0
1,53.0,3182.0,385000.0
3,122.0,3182.0,1900000.0
2,73.0,3182.0,390000.0
1,57.0,3182.0,500000.0
2,100.0,3182.0,690000.0
1,63.0,3182.0,430000.0
1,43.0,3182.0,392000.0
4,202.0,3182.0,1900000.0
2,70.0,3182.0,540000.0
2,83.0,3182.0,475000.0
2,70.0,3182.0,570000.0
2,65.0,3182.0,400000.0
3,134.0,3182.0,920000.0
2,72.0,3182.0,503500.0
2,95.0,3182.0,580000.0
